timestamp,active_players,queue_size,login_rate,chat_rate,cpu_load
2024-01-01 23:09:30,82,21,7,74,6.53
2024-01-01 23:10:00,82,26,5,62,14.67
2024-01-01 23:10:30,78,26,1,62,17.46
2024-01-01 23:11:00,106,22,4,89,15.98
2024-01-01 23:11:30,88,29,4,100,17.47
2024-01-01 23:12:00,64,7,1,67,9.57
2024-01-01 23:12:30,85,24,4,74,10.47
2024-01-01 23:13:00,89,33,4,83,12.57
2024-01-01 23:13:30,73,26,2,46,14.73
2024-01-01 23:14:00,98,34,3,81,15.78
2024-01-01 23:14:30,74,27,2,101,15.42
2024-01-01 23:15:00,68,32,3,54,12.07
2024-01-01 23:15:30,86,26,3,90,16.72
2024-01-01 23:16:00,92,26,2,94,13.3
2024-01-01 23:16:30,82,18,4,26,15.09
2024-01-01 23:17:00,95,24,6,67,14.64
2024-01-01 23:17:30,82,15,3,59,10.09
2024-01-01 23:18:00,71,21,0,78,12.23
2024-01-01 23:18:30,86,27,4,85,12.96
2024-01-01 23:19:00,88,22,4,90,17.45
2024-01-01 23:19:30,67,24,3,56,14.4
2024-01-01 23:20:00,86,20,2,43,12.5
2024-01-01 23:20:30,81,25,5,45,14.18
2024-01-01 23:21:00,86,30,6,41,17.39
2024-01-01 23:21:30,84,26,4,74,16.57
2024-01-01 23:22:00,70,21,0,38,11.52
2024-01-01 23:22:30,73,19,3,45,10.63
2024-01-01 23:23:00,106,38,1,56,15.8
2024-01-01 23:23:30,72,30,5,54,11.33
2024-01-01 23:24:00,67,24,6,74,13.34
2024-01-01 23:24:30,79,17,3,54,10.65
2024-01-01 23:25:00,71,25,2,47,13.34
2024-01-01 23:25:30,67,18,0,42,14.47
2024-01-01 23:26:00,108,27,3,119,13.29
2024-01-01 23:26:30,94,26,4,84,15.74
2024-01-01 23:27:00,71,19,5,30,12.83
2024-01-01 23:27:30,87,27,6,77,12.99
2024-01-01 23:28:00,88,30,5,69,10.49
2024-01-01 23:28:30,60,19,3,62,15.5
2024-01-01 23:29:00,59,12,3,25,11.65
2024-01-01 23:29:30,78,18,3,80,10.36
2024-01-01 23:30:00,77,18,2,57,15.69
2024-01-01 23:30:30,80,31,7,62,15.69
2024-01-01 23:31:00,80,30,3,65,15.85
2024-01-01 23:31:30,63,21,3,48,14.46
2024-01-01 23:32:00,91,38,3,59,12.24
2024-01-01 23:32:30,72,26,0,45,11.24
2024-01-01 23:33:00,70,23,5,44,17.91
2024-01-01 23:33:30,92,27,5,75,12.65
2024-01-01 23:34:00,68,12,0,74,11.74
2024-01-01 23:34:30,61,16,3,34,10.83
2024-01-01 23:35:00,84,34,4,66,13.81
2024-01-01 23:35:30,63,17,5,53,13.05
2024-01-01 23:36:00,80,24,4,75,19.3
2024-01-01 23:36:30,73,22,6,54,14.79
2024-01-01 23:37:00,80,33,2,78,11.94
2024-01-01 23:37:30,93,23,3,46,11.96
2024-01-01 23:38:00,73,25,5,47,15.93
2024-01-01 23:38:30,64,15,2,46,7.93
2024-01-01 23:39:00,89,31,3,83,12.32
2024-01-01 23:39:30,73,13,5,14,11.18
2024-01-01 23:40:00,84,22,5,63,17.12
2024-01-01 23:40:30,78,21,6,87,16.78
2024-01-01 23:41:00,93,29,4,66,8.85
2024-01-01 23:41:30,89,27,2,59,12.71
2024-01-01 23:42:00,72,24,2,62,18.61
2024-01-01 23:42:30,82,26,5,45,10.99
2024-01-01 23:43:00,81,25,1,49,11.16
2024-01-01 23:43:30,68,19,3,102,13.41
2024-01-01 23:44:00,66,24,0,66,10.53
2024-01-01 23:44:30,64,19,1,94,9.54
2024-01-01 23:45:00,76,15,4,67,10.85
2024-01-01 23:45:30,84,24,3,98,10.75
2024-01-01 23:46:00,102,36,6,90,10.49
2024-01-01 23:46:30,64,18,0,56,11.41
2024-01-01 23:47:00,76,25,3,75,14.01
2024-01-01 23:47:30,77,19,0,80,14.57
2024-01-01 23:48:00,92,31,5,63,14.34
2024-01-01 23:48:30,61,18,2,60,9.42
2024-01-01 23:49:00,76,24,1,58,13.58
2024-01-01 23:49:30,93,17,5,89,10.18
2024-01-01 23:50:00,78,33,1,79,11.2
2024-01-01 23:50:30,75,21,1,67,9.52
2024-01-01 23:51:00,64,20,2,53,19.65
2024-01-01 23:51:30,73,15,5,68,15.07
2024-01-01 23:52:00,73,19,4,84,10.78
2024-01-01 23:52:30,79,26,5,63,9.3
2024-01-01 23:53:00,59,14,1,26,11.48
2024-01-01 23:53:30,80,24,4,14,10.37
2024-01-01 23:54:00,78,18,4,57,11.99
2024-01-01 23:54:30,84,34,2,99,13.83
2024-01-01 23:55:00,50,14,2,94,12.85
2024-01-01 23:55:30,78,24,2,38,14.66
2024-01-01 23:56:00,83,25,6,79,16.21
2024-01-01 23:56:30,84,26,4,63,10.25
2024-01-01 23:57:00,84,19,3,63,15.3
2024-01-01 23:57:30,80,33,4,57,14.52
2024-01-01 23:58:00,91,24,7,72,16.05
2024-01-01 23:58:30,84,20,5,94,9.56
2024-01-01 23:59:00,76,14,3,70,13.99
2024-01-01 23:59:30,86,29,3,63,19.05
